"","mean detection","sd detection","q025","q5","q975","diff"
"Mycetophilidae sp. SlikokOtu882",0.188459431734282,0.195002746907276,0.00935877271608073,0.110385525244521,0.729159590420082,0.719800817704002
"Mycetophilidae sp. SSJAA208-13",0.250389389105649,0.213075512988796,0.0227248162254602,0.178037672299802,0.803969808760179,0.781244992534719
"Mycomya maculata",0.248612014116596,0.278341071763124,0.0023200784705405,0.121191062890359,0.936743467134144,0.934423388663603
"Mycomya nitida",0.596563661171988,0.145592448499059,0.300756272712948,0.607828288104116,0.847811051714955,0.547054779002007
"Mycomya pulchella",0.228575434653103,0.269271834570676,0.00260458819737764,0.0984747409942585,0.910149252459396,0.907544664262018
"Mycomya shermani",0.245943489785458,0.276862803411265,0.00263429509063144,0.119033999436228,0.922960396260848,0.920326101170217
"Mycomya sp. BOLD:AAG4937",0.233862425250557,0.270078475239885,0.00219786996672918,0.114761589804947,0.931864648424595,0.929666778457866
"Mycomya sp. BOLD:AAK8903",0.230980823062819,0.266758298352013,0.00157157619254197,0.109252662236829,0.913682958026734,0.912111381834192
"Mycomya sp. BOLD:ACV7821",0.244424033511668,0.271897429159224,0.00259996948718449,0.122238431323294,0.915624390518229,0.913024421031045
"Mycomya sp. SlikokOtu1355",0.580994263092187,0.278407675515057,0.0723833005834732,0.610317323419566,0.985006818559027,0.912623517975554
"Mycomya sp. SlikokOtu1450",0.232246426066776,0.265969145391123,0.00223527425063475,0.111044883128351,0.908944506760808,0.906709232510173
"Mycomya sp. SlikokOtu1533",0.243301015816554,0.271197165296642,0.00259639375843948,0.124298505357123,0.912099261574778,0.909502867816338
"Mycomya sp. SlikokOtu1610",0.200469301321912,0.198863926134387,0.00961731367785406,0.124471126032393,0.736139852688893,0.726522539011039
"Mycomya sp. SlikokOtu1983",0.249281904244519,0.274402613315657,0.00183967238554388,0.128097554732434,0.918129085468492,0.916289413082948
"Mycomya sp. SlikokOtu1998",0.229930996438289,0.259238755332017,0.00185514513327084,0.113136895797701,0.910462787575098,0.908607642441827
"Mycomya sp. SlikokOtu574",0.366065509250499,0.209358021618899,0.0627847604701677,0.3370675664467,0.813810940898198,0.75102618042803
"Mycomya sp. SlikokOtu659",0.194035690096712,0.166078606166809,0.0228284088818868,0.139017518024671,0.64822991063091,0.625401501749023
"Mycomya sp. SlikokOtu770",0.490715508003148,0.233805839097527,0.0842375249509463,0.482974033396763,0.913206632271095,0.828969107320149
"Mydaea furtiva",0.232103726634032,0.266991469248597,0.00187671359614715,0.105310819017798,0.911459978666729,0.909583265070582
"Mydaea obscurella",0.237961269271477,0.266166599147987,0.00195703093556285,0.117057681422985,0.911872955878434,0.909915924942871
"Myospila meditabunda",0.243459004758507,0.27402183750464,0.00216146929785756,0.117529527865046,0.931621871600481,0.929460402302624
"Nabicula nigrovittata",0.396397054753646,0.302094447789646,0.0252765449829178,0.31870289466556,0.967315965609465,0.942039420626547
"Nabis americoferus",0.305249158785816,0.280880065467066,0.0127841394202231,0.204318606937375,0.944777604748968,0.931993465328745
"Natarsia punctata",0.306284097076672,0.288903698554511,0.0104456266151086,0.189615977473151,0.946644398964088,0.936198772348979
"Nearctaphis kachena",0.225557493578957,0.263180045480383,0.0019263274740084,0.110169319610896,0.920554821132133,0.918628493658125
"Nematinae sp. SlikokOtu734",0.189995411046721,0.194453077163987,0.00892603207094053,0.110390895913701,0.731058300831658,0.722132268760718
"Nematinae sp. SlikokOtu805",0.225291051165669,0.177117470437169,0.0318914457092197,0.166762645843541,0.700284940049014,0.668393494339795
"Nematus leucopyga",0.188525608617804,0.194381470482771,0.0112120660664503,0.111971572715517,0.738720753319559,0.727508687253109
"Neoleria sp. BOLD:ACL9363",0.239065478885833,0.271941583529049,0.00194935501088083,0.111361607400078,0.920999285711673,0.919049930700793
"Neotelphusa praefixa",0.237872852887265,0.271208657115002,0.00204973979342211,0.1127947150215,0.925959287814449,0.923909548021027
"Neotylenchidae sp. SlikokOtu2291",0.24400689564296,0.26856440784053,0.00229123978628614,0.126683910546426,0.911141135721951,0.908849895935665
"Neriene radiata",0.439354683921118,0.240171084269267,0.0694195289982482,0.420784123050329,0.904228735752998,0.834809206754749
"Neuratelia sp. BOLD:ACJ0780",0.234386429271252,0.270727668548894,0.00245005656759903,0.110717617488993,0.931511525293318,0.929061468725719
"Nothodelphax sp. BOLD:ACK4869",0.34341100661574,0.159678006615061,0.111549880863079,0.317795497677237,0.687173201411323,0.575623320548244
"Nothodelphax sp. BOLD:ACU5128",0.220860717174612,0.167483304713095,0.0348948124898898,0.16927343612775,0.657596997072685,0.622702184582795
"Ochlerotatus communis",0.633291045219765,0.0983071720293286,0.442756668312764,0.636877682813701,0.809104990999702,0.366348322686938
"Ochlerotatus diantaeus",0.264273692265339,0.105813916090174,0.112171248501465,0.245689276939435,0.530645027406772,0.418473778905307
"Ochlerotatus excrucians",0.303718569873916,0.17329756382731,0.0862379717692182,0.256908002294194,0.709103987428146,0.622866015658927
"Ochlerotatus fitchii",0.245896439082703,0.270787782289742,0.0018487593272882,0.130302097871571,0.929001245489552,0.927152486162264
"Ochlerotatus hexodontus",0.321359412482021,0.286380042253194,0.0130246131338384,0.220518492709701,0.952405881825462,0.939381268691623
"Ochlerotatus intrudens",0.180575641516539,0.192352498159165,0.0102327020767349,0.104543545088413,0.740697825805456,0.730465123728721
"Ochlerotatus pionips",0.22721798968359,0.181139060342504,0.0312959397883298,0.168241208810496,0.705341649133542,0.674045709345212
"Ochlerotatus punctor",0.295334405522857,0.2211867819737,0.0339571441958008,0.228509565041773,0.824647785055116,0.790690640859315
"Oecetis inconspicua",0.239425681962924,0.274631436718531,0.00201711263039984,0.108296172476069,0.930448175718836,0.928431063088436
"Ohlertidion ohlerti",0.238895856538404,0.212165200897927,0.0202052246138242,0.167957297437441,0.793622945867969,0.773417721254144
"Oncophanes sp. BOLD:AAH2152",0.220855368022958,0.265142997448555,0.00220513159678995,0.0995450906864483,0.915469603608284,0.913264472011494
"Orthocentrinae sp. BOLD:AAG0380",0.239565235104112,0.267843966663403,0.00148186077734879,0.12023684390841,0.908146459227882,0.906664598450533
"Orthocentrinae sp. BOLD:AAG0955",0.594051309428439,0.273641108917763,0.0748423349735855,0.629029190641309,0.985079383407568,0.910237048433982
"Orthocentrinae sp. BOLD:AAG0965",0.567866489168527,0.282869646970036,0.0643465597362426,0.587394558681354,0.983596903427818,0.919250343691575
"Orthocentrinae sp. BOLD:AAH1785",0.326501091297881,0.292722834758711,0.012239052005039,0.224493207964364,0.962613030954314,0.950373978949275
"Orthocentrinae sp. BOLD:AAQ2967",0.24766247174716,0.277811089812674,0.00204795908203923,0.115059730387937,0.934357487015231,0.932309527933192
"Orthocentrinae sp. BOLD:AAU9199",0.234832379736122,0.271024952637502,0.00192407649610753,0.11066764499879,0.939053749564337,0.93712967306823
"Orthocentrinae sp. BOLD:AAU9320",0.199056594974318,0.203027585368976,0.0101895007782831,0.118092502890604,0.743077737452808,0.732888236674525
"Orthocentrinae sp. BOLD:ACD3807",0.238165239780616,0.272372401991818,0.00203413534022841,0.111393177955996,0.91667763430385,0.914643498963621
"Orthocentrinae sp. BOLD:ACF6482",0.296316920534399,0.226938432643434,0.038396098973116,0.229067058982494,0.831515601036206,0.79311950206309
"Orthocentrinae sp. BOLD:ACI7070",0.223606296958573,0.267685468465627,0.00182827996924561,0.0859667028540355,0.915037856458829,0.913209576489583
"Orthocentrinae sp. SlikokOtu737",0.234782481500467,0.268518197463323,0.00255452770818514,0.114451261875355,0.922318747097825,0.91976421938964
"Orthocentrus sp. BBHYE562-10",0.243391552323111,0.267883331985404,0.00257346697163837,0.125553888119235,0.909572751290264,0.906999284318626
"Orthocentrus sp. OPPQG1460-17",0.216147588655011,0.26158732294799,0.00172640487534221,0.0911519889520423,0.910866388439368,0.909139983564026
"Orthocladiinae sp. BOLD:AAN5397",0.317494999806181,0.292646012875896,0.0101462075197785,0.204655645006308,0.957821852236637,0.947675644716859
"Orthocladiinae sp. BOLD:AAV6023",0.209429883838157,0.203988032530056,0.0108551143428344,0.134464473709304,0.766457683520762,0.755602569177928
"Orthocladiinae sp. BOLD:ACC1222",0.234437140470247,0.273451376893981,0.00222102443561461,0.104661467121487,0.929688033165144,0.927467008729529
"Orthocladiinae sp. BOLD:ACC2898",0.202451424138138,0.20343500148715,0.0108082512481419,0.123700907372009,0.756578838009322,0.74577058676118
"Orthocladiinae sp. BOLD:ACL6277",0.580741124533962,0.27617040557832,0.0671784935472987,0.605915639604866,0.985020435844312,0.917841942297013
"Orthocladiinae sp. BOLD:ADC8193",0.210343353842196,0.210347526112944,0.011267438888764,0.129054152446957,0.779062979523458,0.767795540634694
"Orthomiscus unicinctus",0.322914985945724,0.291833426022659,0.0127361733629607,0.213492521654152,0.959032460659032,0.946296287296072
"Pachynematus albipennis",0.211239849352117,0.207350190856604,0.0113884056198043,0.133318289429055,0.758004240540546,0.746615834920742
"Pachynematus sp. BOLD:ACR7759",0.218041474522331,0.256389011164318,0.00209837387342219,0.101522397379902,0.896188465993856,0.894090092120434
"Pachynematus sp. SlikokOtu1648",0.226638533652906,0.262463639434116,0.00177308528673308,0.102772365077926,0.907238875571681,0.905465790284948
"Pachypappa rosettei",0.197673710533116,0.202558318080628,0.00930071109994121,0.116030946443728,0.740133717442175,0.730833006342234
"Pantorhaestes xanthostomus",0.3197207692152,0.289975147596783,0.0131725282197381,0.215662553402306,0.953626905759787,0.940454377540049
"Paraphaenocladius impensus",0.319073405040541,0.285279557599266,0.012344083514413,0.218961094574351,0.945905815195383,0.93356173168097
"Paratanytarsus sp. BOLD:ACD0044",0.229707345542399,0.267315914253012,0.00197626360993881,0.109573024690107,0.924170212943438,0.922193949333499
"Paratanytarsus sp. BOLD:ACR4469",0.322751369954493,0.291366528207476,0.0124659493171941,0.213953641753583,0.947464970216724,0.93499902089953
"Parochlus sp. BOLD:ACK4643",0.251196242942021,0.276319872017046,0.00242912542498306,0.129251772421346,0.929588529639165,0.927159404214182
"Parornix obliterella",0.197475114243944,0.197731272249855,0.0111725247940165,0.11654579396649,0.727936861018103,0.716764336224087
"Pauesia sp. BOLD:AAN5124",0.248679531358868,0.273932194041917,0.00201350746177068,0.129861656151565,0.934188812807934,0.932175305346163
"Pauesia sp. CNFNS993-14",0.236586290570655,0.271161344644052,0.00220223717917769,0.113595121682248,0.914777418010123,0.912575180830945
"Pauesia sp. SlikokOtu1203",0.223161986896168,0.258078322347697,0.00221130278252243,0.104445023943377,0.894718055984911,0.892506753202389
"Pauesia sp. SlikokOtu139",0.242974339772652,0.280184142601469,0.0018529548060016,0.110716227902863,0.91909953091389,0.917246576107888
"Pauesia sp. SlikokOtu597",0.238378193108458,0.269933366519916,0.00189573155363518,0.115896770370133,0.910670865174798,0.908775133621163
"Pegomya geniculata",0.230329336491226,0.270129075027416,0.00164065604966242,0.0994270935213162,0.902547017182438,0.900906361132775
"Pegomya notabilis",0.235971298907533,0.27294057335193,0.00164631283512234,0.107792824873391,0.918812793970909,0.917166481135786
"Pegomya sp. BOLD:AAG2464",0.221814725125302,0.261700994611219,0.00168270464944522,0.10318610383515,0.901082189231057,0.899399484581612
"Pelegrina montana",0.235159192797717,0.269026720868822,0.00184688449196346,0.110585622222492,0.910274159058238,0.908427274566274
"Periscepsia clesides",0.244583848261973,0.268628088507184,0.00313866128248478,0.123076357444343,0.920353992652756,0.917215331370272
"Phaenopsectra punctipes",0.242777803965196,0.271982185797636,0.00244509860592461,0.113853221248412,0.913207597291269,0.910762498685344
"Phaonia apicalis",0.229718690539818,0.270823575691715,0.00214257458275756,0.105805035143719,0.924327192380521,0.922184617797763
"Phasia aeneoventris ?",0.240344386720238,0.266996351998103,0.00222834447473095,0.118925189913766,0.908756362997188,0.906528018522457
"Pherbellia albocostata",0.319868696655265,0.181537529578395,0.0709416562445186,0.286834194177626,0.714416514256058,0.643474858011539
"Pherbellia sp. SlikokOtu405",0.355613073183598,0.209869803255959,0.0570592105756797,0.329160679866603,0.811691874342974,0.754632663767294
"Pherbellia tenuipes",0.202509959931192,0.208686468232751,0.0102051455027696,0.120391732732066,0.797778613766225,0.787573468263456
"Philodromus rufus",0.246266782365085,0.264681411345008,0.00282875114420663,0.136413869290145,0.9217939952893,0.918965244145094
"Philodromus sp. BOLD:AAA9991",0.500883438305517,0.242257617014636,0.0846302009897003,0.504960959112184,0.919099741032272,0.834469540042572
"Phora carlina",0.234312083383318,0.265809001581397,0.00211012885040408,0.110255942869428,0.919599510901289,0.917489382050884
"Phora occidentata",0.242649793798076,0.272499613148543,0.00284768468970637,0.118925167596384,0.927945205902549,0.925097521212843
"Phora sp. BOLD:AAG3238",0.22632230348186,0.260782864874819,0.00202575135401953,0.106332824487206,0.896695443016762,0.894669691662742
"Phora sp. BOLD:ACB0980",0.23851079617353,0.273300227942654,0.00191730244542257,0.116995601387337,0.926437176327812,0.924519873882389
"Phoridae sp. BOLD:AAP6413",0.234152878750338,0.275988772229851,0.00191599619109892,0.104756931439312,0.928802707605489,0.92688671141439
"Phoridae sp. SlikokOtu2333",0.22561664806164,0.265262573500257,0.00163535398741629,0.096413389252378,0.909484625398293,0.907849271410877
"Phronia nigripalpis",0.24656327088609,0.273589701803021,0.00191300450350649,0.122279745875162,0.927092737356694,0.925179732853188
"Phronia sp. BOLD:ABX4956",0.327155809822671,0.29060737324194,0.0131297354793606,0.222552190374162,0.946129944989901,0.93300020951054
"Phronia sp. BOLD:ACK6383",0.240170233848457,0.268401233525699,0.00309969775921178,0.122909323222515,0.912922124991641,0.909822427232429
"Phronia sp. BOLD:ACL4028",0.241243647405781,0.276205139289764,0.0020822066886324,0.10866258608167,0.927656401908342,0.925574195219709
"Phronia sp. SlikokOtu1783",0.230653731367854,0.26813802854312,0.00162301010896828,0.108538039393458,0.923549695425468,0.921926685316499
"Phylloneta impressa",0.203586365922299,0.197225139653484,0.0107763618698868,0.131157944382712,0.735243784614494,0.724467422744607
"Phyllonorycter junoniella",0.190757229541705,0.197586610854039,0.00942004630259662,0.111326680557186,0.71800179222842,0.708581745925824
"Phytosciara flavipes",0.235204522082429,0.270177285485767,0.00198113892626052,0.119219683809112,0.922824850438595,0.920843711512335
"Phytosciara prosciaroides",0.182984245883558,0.167868452827187,0.0193303348114383,0.12012659026859,0.653710663636052,0.634380328824614
"Phytoseiidae sp. SlikokOtu1978",0.22847852482561,0.269854872345262,0.00146728178912914,0.104306082341568,0.922585788654383,0.921118506865254
"Pikonema alaskense",0.188095155699737,0.165273565346387,0.0204242909751879,0.131871126944556,0.650362018529491,0.629937727554303
"Pikonema sp. BOLD:AAG3548",0.192434108367774,0.197647230766519,0.00902857555554545,0.115818198772532,0.744632189069284,0.735603613513738
"Pikonema sp. SlikokOtu1057",0.203230954948895,0.204228410934939,0.010072501903684,0.118216559736252,0.744725999454424,0.73465349755074
"Pikonema sp. SlikokOtu1509",0.188482718670857,0.194461302099152,0.00885472705796071,0.109327263353975,0.709098913367055,0.700244186309094
"Pikonema sp. SlikokOtu808",0.204762545920117,0.20145568345942,0.0106353907450601,0.127062621349754,0.740785029664147,0.730149638919087
"Pimplinae sp. BOLD:AAU9861",0.227793332981422,0.265514732918721,0.00180628355534668,0.103657959133697,0.916947837148957,0.915141553593611
"Pinalitus rostratus",0.4015631043111,0.206356956896645,0.0900543934784623,0.377017533121841,0.818797726499437,0.728743333020975
"Pipunculus campestris",0.240178060558448,0.271742480876715,0.002061930904842,0.117899331356742,0.926786129434887,0.924724198530045
"Pipunculus hertzogi",0.325047439900595,0.292743087832722,0.0136403256599899,0.206074364799582,0.943249850108388,0.929609524448398
"Pipunculus luteicornis",0.190906746428065,0.19397512964208,0.00960589603973756,0.115120438690483,0.719038341388303,0.709432445348566
"Pipunculus sp. SlikokOtu762",0.24072534911947,0.271865350291378,0.00237872725185952,0.117442486300191,0.922541247278573,0.920162520026713
"Pityohyphantes alticeps",0.335658612901773,0.144235943121978,0.129992457833029,0.311966849825994,0.664309335429142,0.534316877596113
"Pityohyphantes cristatus",0.24106021482766,0.270680734090579,0.0022115897831066,0.122689425821484,0.93610651879979,0.933894929016683
"Pityohyphantes limitaneus",0.258388120129736,0.215644609421491,0.0248129194730499,0.184175191149466,0.808952803001327,0.784139883528277
"Pityohyphantes subarcticus",0.247900137878365,0.212377106800989,0.0228801031740428,0.175153705068699,0.79421791175751,0.771337808583467
"Platurocypta sp. BOLD:ACC5656",0.231592243308081,0.271712212388819,0.0017458922262108,0.106857838690794,0.923698494616682,0.921952602390471
"Platycheirus peltatoides",0.247491815696808,0.272486590032361,0.00299414918854659,0.129750475217175,0.91590285160577,0.912908702417223
"Platycheirus quadratus",0.198925618944056,0.200337951163737,0.0114667148463195,0.118459051052998,0.74677962709121,0.735312912244891
"Platycheirus rosarum",0.328284355662092,0.295698512883444,0.0113602064331949,0.225867141034224,0.956315860005231,0.944955653572036
"Platycheirus sp. angustatus4",0.187986379943808,0.19884664562895,0.0100491236138284,0.108228999173017,0.739524161498391,0.729475037884563
"Platypalpus sp. BOLD:AAV3699",0.184676446902396,0.162852164428924,0.0190690467086059,0.128860654023235,0.619351947270812,0.600282900562207
"Platypalpus sp. BOLD:AAV3720",0.243031858532068,0.273285086647882,0.00258653603040146,0.116384184868012,0.918157985393473,0.915571449363072
"Platypalpus sp. SlikokOtu424",0.20828088186234,0.208697047764433,0.00926206425805247,0.125789631665966,0.748375522028775,0.739113457770722
"Platypalpus xanthopodus",0.195466929888546,0.20135138149519,0.0105740501113212,0.115276574884374,0.749256925224791,0.73868287511347
"Platypezina sp. BOLD:ACD8933",0.217956306092566,0.256233263658923,0.00228461980825208,0.0999019902386566,0.907827301321223,0.905542681512971
"Plectiscidea sp. BOLD:AAE4602",0.238934960530547,0.27122075081361,0.00254347235213843,0.114549674095833,0.926262156816959,0.92371868446482
"Plectiscidea sp. BOLD:AAY4134",0.237465186717343,0.272243403725555,0.00230950006365673,0.112133212184428,0.919510322806678,0.917200822743021
"Plectiscidea sp. BOLD:ACC6916",0.227429028906551,0.26747152680016,0.0016212296671102,0.104894599944475,0.91841057635089,0.91678934668378
"Plectiscidea sp. BOLD:ACF4667",0.338619492962121,0.296812532304277,0.0131206692121429,0.238007378640951,0.950514953147208,0.937394283935065
"Plectiscidea sp. BOLD:ACJ0639",0.226719294665592,0.267528998304348,0.00236124949219984,0.100697826272137,0.916811477905978,0.914450228413778
"Plectiscidea sp. BOLD:ADY1613",0.25240661500637,0.277879938053794,0.00299379453669547,0.127259748913848,0.933294433992854,0.930300639456159
"Plectiscidea sp. SlikokOtu1808",0.19948435951403,0.198609172469796,0.0109910681567321,0.123431684877971,0.730217764006736,0.719226695850004
"Plectiscidea sp. SlikokOtu2074",0.209709467247616,0.211070774927157,0.0101067313482654,0.129468693839449,0.780535721060193,0.770428989711928
"Plectiscidea sp. SlikokOtu310",0.190192350644571,0.142718440608678,0.030466371412842,0.148423498712275,0.576853036389278,0.546386664976436
"Plectiscidea venusta",0.240648237277734,0.268799130585582,0.00202751716654752,0.120611574496475,0.90736951667346,0.905341999506912
"Plectiscus impurator",0.196871733014979,0.201172315190114,0.0110254789780275,0.11606858778866,0.738711534876562,0.727686055898534
"Plunomia sp. BOLD:AAG6897",0.323950206484634,0.292782628133154,0.0115024886596591,0.220796322669737,0.959286635844924,0.947784147185265
"Polyblastus sp. SlikokOtu462",0.239956308605372,0.276410010261419,0.00226220053612184,0.111911554274702,0.939973975237084,0.937711774700962
"Polypedilum cultellatum",0.232066487115864,0.275171188480935,0.00139220180592198,0.0995200972815014,0.92240235652851,0.921010154722588
"Polypedilum sp. BOLD:AAC4537",0.20301405054522,0.202118218361663,0.0108228216047922,0.125422823798453,0.735305985415021,0.724483163810229
"Polypedilum sp. BOLD:AAM6206",0.255462170167675,0.277260238427486,0.0019332260950418,0.136260450833115,0.931042526846111,0.92910930075107
"Polypedilum sp. BOLD:AAN5344",0.316900103798994,0.288891924371447,0.0125537933605417,0.209577112693588,0.957237248173251,0.94468345481271
"Polypedilum sp. BOLD:ABV1223",0.324116583179236,0.287833432742393,0.0151518885486583,0.218420463757902,0.939327527992448,0.92417563944379
"Polypedilum tritum",0.231478226506144,0.265955581130759,0.00216601745456439,0.112133742828213,0.910679301073685,0.908513283619121
"Praon cf. flavinode",0.256298487660108,0.273817019798513,0.00224709498240857,0.139697368420076,0.918909797505344,0.916662702522936
"Praon sp. BOLD:ACF1737",0.191237898826314,0.195706053325981,0.0110374981684819,0.10957811756595,0.735030881482415,0.723993383313933
"Praon sp. BOLD:ACG2836",0.243825141345084,0.274472935571155,0.00188494039423119,0.11728069119345,0.918569745542382,0.916684805148151
"Praon volucre",0.204502860347516,0.2075169845976,0.00972854239201064,0.118313546161022,0.762040107643099,0.752311565251089
"Prionocera turcica",0.323065165737347,0.293210418394242,0.0115023573732639,0.216790755679778,0.961063420346429,0.949561062973165
"Pristiphora mollis",0.190597849394569,0.194492394536628,0.0112154496360858,0.113853463767796,0.745142457936523,0.733927008300438
"Proclitus ardentis",0.208041918094106,0.202743463901653,0.0101579263459448,0.133602624626681,0.765220028882625,0.75506210253668
"Proclitus paganus",0.226652130947663,0.267091594950293,0.00173501316777155,0.104915382432204,0.91781730360322,0.916082290435449
"Proclitus sp. SlikokOtu1005",0.235259261397403,0.266590613423997,0.00227903743027782,0.11806672255442,0.916268460535831,0.913989423105553
"Proclitus sp. SlikokOtu1811",0.206701527353652,0.205855912554316,0.0106607367647896,0.126367154737789,0.766627098004641,0.755966361239851
"Proclitus sp. SlikokOtu2231",0.252878517835419,0.27787903854865,0.0021305106034621,0.123351951286128,0.918271295292763,0.916140784689301
"Proctotrupidae sp. BOLD:AAG7970",0.234993595978637,0.273115890566832,0.00216209619272653,0.102861508845947,0.935427585155763,0.933265488963036
"Prosimulium sp. BOLD:AAA1296",0.202957546277923,0.206904204107086,0.0116834633678004,0.121834976638645,0.761217322157546,0.749533858789746
"Prosimulium travisi",0.18396965145931,0.192937850808471,0.0107316652231995,0.106360794452579,0.730826368620067,0.720094703396867
"Protapanteles sp. BOLD:AAA7147",0.198295393669539,0.203897705065905,0.00887531243290861,0.118533665686993,0.77050633204457,0.761631019611662
"Protapanteles sp. BOLD:ACI4084",0.236196032987686,0.275076002180234,0.0021856299176802,0.107303861088109,0.921520514150565,0.919334884232884
"Psallus falleni",0.233957223397876,0.273163086361992,0.00213443756251776,0.105594559235653,0.934657986742182,0.932523549179664
"Psectrocladius fennicus",0.235582606576823,0.266255445681516,0.00254085471061382,0.115381864581409,0.922812216518397,0.920271361807783
"Pseudolimnophila inornata",0.58534435984174,0.275252939969352,0.0555682030030871,0.612726572363631,0.98061187034869,0.925043667345603
"Psilidae sp. BOLD:AAF9705",0.779054435543601,0.186892485783981,0.316207101518411,0.827399244895565,0.993351807937331,0.67714470641892
"Psychodidae sp. BOLD:ACC1296",0.326550226674582,0.293887307970124,0.0125762328444403,0.221057774134381,0.954306414518625,0.941730181674184
"Psylla striata",0.229028492142355,0.267345884742164,0.00200036975886031,0.102200344149394,0.903896266460293,0.901895896701432
"Psyllidae sp. BOLD:AAG8690",0.319913582106782,0.289413321677996,0.0125569609949778,0.214476758438089,0.950283419801198,0.93772645880622
"Rhagonycha mandibularis",0.364096728952094,0.11553969938555,0.184027985883909,0.346474160256465,0.632146783518036,0.448118797634127
"Rhamphomyia barypoda",0.185754306582172,0.163876749682953,0.0196286088145977,0.127285486544359,0.628671790263631,0.609043181449033
"Rhamphomyia sp. BOLD:ABY3641",0.300814014040969,0.285297601077333,0.0106974312932017,0.185235371745785,0.944414190096006,0.933716758802804
"Rhamphomyia sp. BOLD:ACG3627",0.214103710801261,0.255295922242698,0.00198559886644119,0.09356037895553,0.888067917686734,0.886082318820292
"Rhamphomyia sp. SlikokOtu1249",0.240309631044367,0.27065040900577,0.00194774464465802,0.110347858742509,0.89862480353981,0.896677058895152
"Rhamphomyia sp. SlikokOtu2002",0.222931539073347,0.269004338019254,0.00193987058928943,0.0929847385524759,0.930227150847917,0.928287280258628
"Rhamphomyia sp. SlikokOtu519",0.232646571430458,0.269936088660153,0.00195768111900494,0.107570726718886,0.921551022310327,0.919593341191322
"Rhamphomyia sp. SlikokOtu949",0.244543961423745,0.270943113479056,0.00227805384007098,0.125009770487235,0.922659487852281,0.92038143401221
"Rheocricotopus sp. BOLD:ACM7368",0.196737076439042,0.200985729107188,0.00977616012409858,0.118306791680226,0.750572644693572,0.740796484569473
"Rheotanytarsus pentapoda",0.240419047786018,0.273281517450006,0.00203843559088795,0.111299607273131,0.933029618278569,0.930991182687681
"Rhopalopterum carbonarium",0.341409029443267,0.290205553175452,0.013793629864289,0.251476553631426,0.952450417039151,0.938656787174862
"Rhopalopterum soror",0.608911245724206,0.279784067708403,0.0678098807616309,0.660182793961482,0.988207743961963,0.920397863200332
"Rhopalopterum sp. BOLD:ACI8642",0.315453272318821,0.288883787119361,0.0111984212831506,0.206916939591791,0.941422563621215,0.930224142338064
"Rhopobota naevana",0.231657814213432,0.266643732777896,0.00221629742278074,0.109033391997511,0.911286842133941,0.90907054471116
"Rhysodromus mysticus",0.3322928342722,0.29482971082463,0.0131605946446403,0.222631714972516,0.947831254477441,0.934670659832801
"Rugathodes aurantius",0.228422713198649,0.265417770346754,0.00219067553856189,0.0987406075047743,0.913744915851941,0.91155424031338
"Rymosia pinnata",0.243195978550566,0.273323498090419,0.00193027611094038,0.12105717877933,0.933611989094584,0.931681712983644
"Sapromyza sp. TAW1",0.249834922538879,0.221885698867651,0.0220776336007966,0.166417886548469,0.809388740618597,0.787311107017801
"Sarcoptiformes sp. SlikokOtu1224",0.325806437765485,0.292395058329844,0.0139490830003976,0.21614870189636,0.952055713319321,0.938106630318923
"Sarcoptiformes sp. SlikokOtu2297",0.234908654364657,0.266980603080357,0.00187660529552713,0.113741267913154,0.897563353079076,0.895686747783549
"Sargus decorus",0.242178199890225,0.271632301262079,0.00199160102974039,0.119599650441752,0.913645723102323,0.911654122072582
"Scaptomyza sp. BOLD:ACG6466",0.203052289818216,0.200225277646445,0.0111878650899248,0.128827253023961,0.735572936329318,0.724385071239393
"Scaptomyza trochanterata",0.581611264182849,0.279512482399796,0.0647010919740511,0.61323709318746,0.981099427155566,0.916398335181515
"Scatopsciara atomaria",0.219968370512173,0.25520408333728,0.00265919762968812,0.103224954612278,0.89145857164958,0.888799374019892
"Scatopsciara neglecta",0.240956223001456,0.273505084366329,0.00221390473491414,0.114280811169934,0.922824437575655,0.920610532840741
"Scatopsciara sp. SlikokOtu1799",0.226212752042217,0.265945247431237,0.00227052841249646,0.101114853930103,0.908338732391806,0.90606820397931
"Scatopsciara sp. SlikokOtu602",0.235382551846223,0.259973609377447,0.00188456960158596,0.119479795244979,0.894109356808825,0.892224787207239
"Sceptonia fumipes",0.244332060545316,0.273285249546023,0.00231316358311753,0.123575577959611,0.943193289506879,0.940880125923762
"Sceptonia membranacea",0.220616844325514,0.265913062932727,0.00193152719043633,0.0911909215082638,0.911320904512752,0.909389377322316
"Schoenomyza sp. BOLD:AAG1777",0.194684263103259,0.198821332129556,0.0104688124345496,0.114694329726741,0.743860671600755,0.733391859166205
"Sciaridae sp. BOLD:AAH3985",0.514381095315735,0.229786479815887,0.114728467455215,0.521561414794525,0.916886263963825,0.80215779650861
"Sciaridae sp. BOLD:ACB9102",0.246717890077415,0.277726903941564,0.00265735988467417,0.117001032282668,0.927387159165007,0.924729799280333
"Sciaridae sp. BOLD:ACE4214",0.253219810009465,0.279771339501874,0.00227340807599456,0.12311729755617,0.929230882573385,0.92695747449739
"Sciaridae sp. BOLD:ACI4298",0.312155393984733,0.287374629875287,0.0122866014775266,0.204208028381939,0.955995761196041,0.943709159718515
