"","mean detection","sd detection","q025","q5","q975","diff"
"Sciaridae sp. SlikokOtu1252",0.242907513907665,0.270591206409252,0.00192234801754466,0.124699738268398,0.916328254470706,0.914405906453161
"Sciaridae sp. SlikokOtu2026",0.237830521689773,0.275463861805464,0.00215350950993112,0.111792349816748,0.923734928654259,0.921581419144328
"Sciaridae sp. SlikokOtu786",0.239873282482617,0.270440527100699,0.00195767206765065,0.116631957530126,0.910418553474923,0.908460881407272
"Sciaroidea sp. SlikokOtu1650",0.184509461851624,0.193345302806258,0.00977128933411239,0.110706718958846,0.736000051714419,0.726228762380307
"Sciomyzidae sp. SlikokOtu1601",0.211882390997485,0.259127737900205,0.00192439564143716,0.0892214215021641,0.904658263516958,0.902733867875521
"Sciomyzidae sp. SlikokOtu900",0.243693548199195,0.277195816189457,0.0021541142685394,0.113182185818327,0.926157447615317,0.924003333346778
"Scrobipalpa sp. SlikokOTU306",0.25055862083157,0.278003416576285,0.00221099158719444,0.119865254222941,0.927891041731308,0.925680050144113
"Sepedon pusilla",0.308822631301235,0.291401371213958,0.0144582654528541,0.187021175787625,0.948800790366003,0.934342524913149
"Sepsis neocynipsea",0.247315529178819,0.210155117015835,0.0228181759796631,0.178217406986183,0.765996767427517,0.743178591447853
"Sepsis sp. SlikokOtu1758",0.182733167139035,0.192592067877802,0.010693157586858,0.10433594658552,0.722161547767456,0.711468390180598
"Simulium arcticum complex",0.392287656733354,0.300217096580655,0.0284814871991111,0.317749109869799,0.97084157557112,0.942360088372009
"Simulium sp. BOLD:AAV2391",0.195422113212471,0.19982563505248,0.00956914880409481,0.116689109707055,0.751850376628727,0.742281227824632
"Simulium tuberosum",0.213881501800741,0.207392733768483,0.00990265994885491,0.13594358726205,0.765710466043268,0.755807806094413
"Simulium venustum complex",0.190070095718707,0.159227906620107,0.0218415562220245,0.139842485249388,0.625824193599095,0.603982637377071
"Sminthuridae sp. BOLD:ADR9155",0.242465177048072,0.274337282932023,0.00247327045139116,0.112682888689889,0.924872818585193,0.922399548133802
"Sminthuridae sp. SlikokOtu1231",0.229067031854177,0.265954039080095,0.00224271282781934,0.107537400821861,0.912058613930367,0.909815901102548
"Sminthuridae sp. SlikokOtu2169",0.225011300570159,0.265103619086159,0.00178955376578082,0.0976993615284783,0.900862886943624,0.899073333177843
"Sminthuridae sp. SlikokOtu536",0.217572667481757,0.26296043656271,0.00179035310460036,0.0916555529773077,0.898841491411577,0.897051138306977
"Smittia sp. 16ES",0.469181534408338,0.235692101859979,0.0723772032520463,0.466111699849687,0.910705840746263,0.838328637494217
"Somatochlora albicincta",0.242931324799241,0.269040909309035,0.00192349593386455,0.126680074271133,0.918132260419669,0.916208764485805
"Sorhoanus xanthoneurus",0.600483737964786,0.27860040107527,0.0815670725858341,0.639589324301158,0.984261771889202,0.902694699303368
"Spargania luctuata",0.660233544531025,0.254190755636854,0.111070457083075,0.720858684076479,0.991410182869931,0.880339725786856
"Sphaerophoria novaeangliae",0.333200570179104,0.295780682955087,0.0138941496924994,0.228188669325934,0.954073752857485,0.940179603164986
"Spilogona contractifrons",0.203013587908423,0.207132876978204,0.00856765717722649,0.118810012640434,0.767296251256223,0.758728594078997
"Spilogona forticula",0.193648251396983,0.196274985504851,0.00946693023968349,0.118978177038611,0.717443291619194,0.70797636137951
"Spilogona opaca",0.24122440472401,0.272351712462185,0.00189639875443992,0.118815204345514,0.91945317432693,0.91755677557249
"Spilogona sp. 12AKR",0.230095346362995,0.17546468539255,0.0347016502808699,0.175996152715437,0.680257539232755,0.645555888951885
"Spilogona sp. BOLD:ACR4125",0.247904122136703,0.274886343313608,0.00255981228830111,0.123066216612677,0.924497792168429,0.921937979880128
"Spilogona sp. SlikokOtu1950",0.19409109268532,0.196645803845514,0.0117991770470973,0.114951872639609,0.736701740661513,0.724902563614416
"Spiracme triangulosus",0.335229061876869,0.288841527306369,0.013851571323374,0.237479139879122,0.942271058331865,0.928419487008491
"Stenomacrus sp. BOLD:ACG3877",0.21518485421848,0.256524307031695,0.00239177067450998,0.0970195730086091,0.895109246891666,0.892717476217156
"Stenomacrus sp. jft20",0.242265651256226,0.27355738937014,0.00205584991366588,0.118785152707189,0.930583799200006,0.92852794928634
"Stephostethus liratus",0.183227494200857,0.18531220903176,0.0105987003136518,0.111989360027736,0.709034614955744,0.698435914642092
"Strongylogaster macula",0.240697792746926,0.277686460955875,0.002279409833182,0.107796124682783,0.931328204569452,0.92904879473627
"Strongylogaster sp. BOLD:ACO4308",0.23802399979574,0.271976924578956,0.00212404174457814,0.110585454108798,0.923653568146762,0.921529526402184
"Strongylogaster sp. SlikokOtu2142",0.224058388704287,0.260855255337543,0.00192430357556556,0.102469925770361,0.899469986838292,0.897545683262726
"Strongylophthalmyia angustipennis",0.199982765563028,0.199573638478967,0.0112384010771927,0.122593670604886,0.729569234284608,0.718330833207415
"Succineidae sp. BOLD:ACZ3273",0.197224344443384,0.199735783165634,0.0101042388345313,0.116390654165009,0.744059226187104,0.733954987352573
"Suillia apicalis",0.23267912369846,0.270701925007438,0.00227752610346867,0.100333498859385,0.91614497530237,0.913867449198902
"Suillia convergens",0.232082425645919,0.136935209843489,0.0597561163709733,0.196589696705209,0.598350051398618,0.538593935027645
"Suillia sp. BOLD:AAG0459",0.195638152442013,0.166805237912822,0.0204905503816329,0.138148362637019,0.654077284158526,0.633586733776893
"Swammerdamia caesiella",0.235759207782067,0.274344005398801,0.00178676509772311,0.104511436712731,0.916845361626993,0.91505859652927
"Sylvicola fuscatus",0.239186096878619,0.270051096638085,0.00234755573795576,0.114056869522336,0.903897240777392,0.901549685039437
"Sympistis dentata",0.232218568503359,0.270559949670601,0.00237225975267321,0.102635828858765,0.909494045564514,0.907121785811841
"Synplasta sp. BOLD:ACD3292",0.575470397354953,0.27684319237814,0.0627994981981783,0.603214709319087,0.982356677473877,0.919557179275699
"Synplasta sp. SlikokOtu1363",0.237539026542758,0.269327718759747,0.00226194194028099,0.113136624785988,0.92471960242501,0.922457660484729
"Syrphoctonus sp. BOLD:AAU9254",0.201986701590827,0.195531675027035,0.00971172386627242,0.12795852921063,0.705206251617603,0.69549452775133
"Syrphus ribesii",0.19247559759394,0.192441555000532,0.00935653475248237,0.123074174578702,0.715886316855268,0.706529782102785
"Syrphus torvus",0.304459791789498,0.286453934577497,0.0121388218689624,0.187062566534271,0.954660900743953,0.942522078874991
"Taeniothrips orionis",0.242955451179512,0.272779917088292,0.00204070218159284,0.113739858153713,0.923864176570286,0.921823474388693
"Tanypodinae sp. BOLD:ACX4854",0.204709583504327,0.202837329547114,0.0101964013740165,0.126667003871475,0.748384947460707,0.738188546086691
"Tanypus punctipennis",0.204092146225189,0.199699662609115,0.010465222979372,0.132869411189881,0.748862515954814,0.738397292975442
"Tanytarsus aigos",0.41559862758907,0.208007002830635,0.0958335001277035,0.399405095249926,0.841428204397708,0.745594704270005
"Tanytarsus cf. dispar",0.322832265621535,0.290844697301895,0.0121407262522958,0.21041515845562,0.949680584413149,0.937539858160853
"Tanytarsus mendax",0.323220730191368,0.292364841197255,0.0136696014544095,0.215086801463427,0.952462708735942,0.938793107281532
"Tanytarsus recurvatus",0.555325674927056,0.27844077421543,0.0717943335587236,0.57639328421943,0.983917423865312,0.912123090306588
"Tanytarsus sp. BOLD:ABV9271",0.194543290334588,0.197902805635011,0.010173255026334,0.118509114694574,0.744435230683991,0.734261975657657
"Tanytarsus sp. BOLD:ABW2740",0.240469343608254,0.267082558695834,0.00241714469707532,0.124807463919245,0.918892671490791,0.916475526793716
"Tanytarsus sp. BOLD:ACM9833",0.222065189460174,0.174447950842672,0.0325489081297961,0.163542539486116,0.674026721638015,0.641477813508219
"Tanytarsus sp. BOLD:ACN6175",0.201831625162548,0.19918652834564,0.0122962584722858,0.124865395782943,0.765425864697293,0.753129606225007
"Tanytarsus striatulus",0.344278670295704,0.294895813639249,0.0119814189148139,0.244903421037216,0.94829011920084,0.936308700286027
"Tenthredo colon",0.192109495132842,0.19595143246469,0.0111858392897919,0.110949851079053,0.725468266582453,0.714282427292661
"Tetanocera phyllophora",0.476360407975766,0.237236950599234,0.0816089590054901,0.476049003812343,0.907276231536301,0.825667272530811
"Tetragnatha extensa",0.406691852725017,0.20601157156125,0.0960089206811838,0.383670960428107,0.839829417359483,0.743820496678299
"Tetragnatha laboriosa",0.299687306158874,0.193076398621164,0.0617043031481165,0.243600872004778,0.758665853169418,0.696961550021302
"Tetragoneura sp. BOLD:ACB7566",0.39217469003904,0.297288782209776,0.0274161210882842,0.317334718055436,0.96488421284998,0.937468091761696
"Thamnotettix confinis",0.389506010601532,0.303907304798395,0.0262664898508345,0.301520027427723,0.969186922389941,0.942920432539106
"Thamnotettix sp. SlikokOtu689",0.23192945432382,0.270111565963231,0.00230223935196344,0.103312667033423,0.912640095737515,0.910337856385552
"Thanatus coloradensis",0.24667725118736,0.271262332280532,0.00250459550731865,0.126079381307082,0.924235752762387,0.921731157255068
"Thaumatomyia trifasciata",0.186018525777374,0.199709641804561,0.00866690357032226,0.103512303998235,0.757535371030983,0.748868467460661
"Theridion pictum",0.366189394647217,0.183148654561973,0.0986893497985002,0.340650217768068,0.757849873912146,0.659160524113646
"Theridion saanichum",0.316613667450997,0.286199687498943,0.0118276217725459,0.209985358669369,0.952066391246193,0.940238769473647
"Thricops diaphanus",0.195145793179829,0.194235047168319,0.0109174771568889,0.119705788917213,0.745595576396688,0.734678099239799
"Thricops sp. BOLD:ABY7837",0.240149358085174,0.273611862510818,0.00249933775530424,0.113984381706424,0.919530582416768,0.917031244661464
"Tipula penobscot",0.226077040523428,0.260177232502685,0.0026111653952487,0.105135542844644,0.885974226660384,0.883363061265135
"Tipulidae sp. SlikokOtu47",0.239900248459715,0.277448947703786,0.00213590323124338,0.106281035525848,0.922703888924326,0.920567985693083
"Tomosvaryella sp. ON16",0.203394126253416,0.207448990047892,0.0114899233056254,0.12332343561445,0.775081412828314,0.763591489522689
"Tomosvaryella sylvatica",0.657552003141571,0.257892084126962,0.114006640817759,0.712336655731312,0.988978343806248,0.874971702988489
"Toryminae sp. SlikokOtu1474",0.245931471073883,0.27022646222921,0.00321442131081011,0.130093671693521,0.908961975787575,0.905747554476765
"Torymus sp. BOLD:ACU0784",0.199835723138687,0.201434360030014,0.0108360121918579,0.119667171060056,0.737140440432944,0.726304428241086
"Trichadenotecnum majus",0.224680940433173,0.200506309803923,0.0194930036422181,0.149028366036549,0.772254082572769,0.752761078930551
"Trichalophus alternatus",0.196951530842561,0.197037646853204,0.0100173175683141,0.122995323756314,0.742994788286846,0.732977470718532
"Trichocera sp. BOLD:ACF8968",0.209754200889833,0.202812458648814,0.0103878213820306,0.132946159317325,0.74853466519425,0.73814684381222
"Trichoceridae sp. BOLD:ACU8361",0.359215584887299,0.207974715114969,0.0625638375483173,0.332295016406767,0.806103419506195,0.743539581957878
"Trichodezia albovittata",0.325714637392369,0.295957415715645,0.0117647152177708,0.217021158131684,0.947147008697106,0.935382293479336
"Trichonta hamata",0.198829856045119,0.198868824815062,0.0102111816690061,0.121258778245731,0.739918974911956,0.72970779324295
"Trichonta sp. BOLD:AAL9147",0.202496459586214,0.199183525762255,0.0110776460042252,0.127634027559177,0.736095050791199,0.725017404786974
"Trichonta sp. BOLD:ACX5388",0.314109107135001,0.288372048840672,0.0126146037636025,0.201401782442431,0.948042659048156,0.935428055284554
"Trichonta vitta",0.197757127166614,0.201896078168941,0.0100505308501906,0.120056578449138,0.743687715465845,0.733637184615655
"Trichoptera sp. SlikokOtu592",0.23987513666135,0.270599544488982,0.0022493357593275,0.115373603451189,0.929405574292213,0.927156238532885
"Trichosia townesi",0.231675141555167,0.271395890005033,0.00167997565872337,0.102413196906199,0.924648905446321,0.922968929787598
"Trioxys sp. SlikokOtu1942",0.184644554662952,0.188663391896767,0.0088167946990428,0.114441438424466,0.709909730092527,0.701092935393485
"Trioza sp. BOLD:AAM8925",0.331963998527806,0.287984647455451,0.0160463163041564,0.234894607246341,0.944923909069172,0.928877592765015
"Triozidae sp. BOLD:AAV0246",0.329521188300214,0.289778039422716,0.0138853325953242,0.230457150861062,0.947009063447742,0.933123730852418
"Triozidae sp. BOLD:ACF6530",0.209848616190521,0.209372789759593,0.0116121104171195,0.125612893015547,0.755329605115204,0.743717494698085
"Triphleba sp. BOLD:AAL9080",0.23187074936759,0.273411014731957,0.00233222829316251,0.0982670006768646,0.916092919253685,0.913760690960523
"Trombidiformes sp. SlikokOtu1712",0.24038668015757,0.274673016564773,0.00196053261455374,0.11275462973183,0.916405702141673,0.91444516952712
"Tupiocoris confusus",0.325138706670013,0.288282390032287,0.0147869177141443,0.219182653097029,0.950222280343487,0.935435362629343
"Tydeus sp. BOLD:ABV1816",0.207446402860636,0.204326856414563,0.010959623137811,0.126126698255302,0.756524685518748,0.745565062380937
"Tylenchida sp. SlikokOtu1549",0.193181316011708,0.19735606599085,0.00953370535067653,0.113569594304747,0.754179706583614,0.744646001232937
"Tylenchida sp. SlikokOtu233",0.198324930316817,0.195840462831386,0.0115954413403655,0.1222073004666,0.709610845629314,0.698015404288948
"Tylenchida sp. SlikokOtu892",0.197812110905973,0.195483500226886,0.00912298420431748,0.12720866919914,0.72709270069952,0.717969716495203
"Typhlocyba sp. BOLD:AAV0271",0.195143969630124,0.198545617471203,0.00907962438096497,0.118273434204605,0.744795397465891,0.735715773084926
"Typhlocybinae sp. BOLD:ACC2894",0.218432610348853,0.14884320518701,0.0444666789607986,0.174775210348686,0.603684377990789,0.559217699029991
"Urytalpa sp. BOLD:ACO2024",0.206878820635225,0.206855841427214,0.00990326768522275,0.125860026975604,0.756829717376403,0.74692644969118
"Valenzuela flavidus",0.199969451982027,0.200827026578825,0.00889701785486705,0.120161863113244,0.753000259423602,0.744103241568735
"Valenzuela sp. BOLD:AAP4628",0.239957970978729,0.152568413813802,0.056853559863529,0.195738613017122,0.625619078791461,0.568765518927932
"Venusia pearsalli",0.230040617810151,0.266291728447598,0.00169413905861197,0.103087745021158,0.913798135136875,0.912103996078263
"Vertigo concinnula",0.211017129346639,0.203892150532757,0.0133028851737061,0.139313520871167,0.760966380078108,0.747663494904402
"Vertigo cristata",0.306052255570232,0.156902894625045,0.090600162663116,0.27776855699468,0.651941346390822,0.561341183727706
"Vertigo sp. BOLD:AAM4033",0.241380273587474,0.212128518498772,0.0218345055881459,0.167815976026469,0.798061664894374,0.776227159306228
"Vertigo sp. cf. AK 2",0.246292755471311,0.21210700292895,0.0215980303147208,0.17002393779457,0.778052954516729,0.756454924202008
"Vespula alascensis",0.464260590404861,0.183886510691764,0.16525295219508,0.456886117609103,0.831637915258621,0.666384963063541
"Xenochironomus xenolabis",0.191407308029949,0.194963198767396,0.01047559453264,0.114010595460847,0.712098841684349,0.701623247151709
"Xenolechia aethiops",0.219322592439894,0.263900454243445,0.00203307735748751,0.0934526158101985,0.908584706958752,0.906551629601264
"Xestia speciosa",0.239638466948969,0.274102109312864,0.00207253086367701,0.110038484680136,0.934259009796752,0.932186478933075
"Xysticus britcheri",0.20332153769666,0.201602756671344,0.0110243327881758,0.127435719003195,0.734974340624045,0.723950007835869
"Xysticus obscurus",0.198300336689711,0.196593445779319,0.0106165456949635,0.124812766351137,0.709920950171987,0.699304404477024
"Ypsolopha senex",0.252398048275292,0.275893930903082,0.00246434561737712,0.126947158068921,0.932455169020071,0.929990823402694
"Zaphne borealis",0.223185475397217,0.263210443782388,0.00218838437084606,0.103328204637132,0.908927413073018,0.906739028702172
"Zaphne implicata",0.199419712342019,0.201229404036475,0.00997450149025643,0.119291775543579,0.740585605943704,0.730611104453448
"Zatypota percontatoria",0.23265777886454,0.264900044392332,0.00207901423380373,0.114506042579721,0.919218381000901,0.917139366767097
"Zeiraphera improbana",0.20092170188082,0.199280156136013,0.0109048465037773,0.123200223491688,0.732122126400738,0.72121727989696
"Zoogenetes harpa",0.576504738803098,0.171717646194391,0.239600583743066,0.585314917311847,0.872953329182553,0.633352745439487
"Zygomyia notata",0.193125487842138,0.197160347707512,0.0100279682929996,0.117001964806867,0.735338377269558,0.725310408976558
"Zygomyia pictipennis",0.183559616541036,0.159359454859458,0.0228972803260763,0.12909332952892,0.61878842139391,0.595891141067834
"Zygomyia sp. BOLD:AAV4006",0.234603063943321,0.26556075923396,0.00210280914727583,0.11405718095723,0.905578759690437,0.903475950543162
"Zygoneura sciarina",0.185405902438368,0.192703707367569,0.011160356104711,0.11220603897541,0.724862246371563,0.713701890266852
