"LINKTOSPECIMENS","COUNTOFCATALOGEDITEM","PHYLUM","PHYLCLASS","PHYLORDER","FAMILY","GENUS","SCIENTIFIC_NAME"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576524,28576200,28576486,28577088","4","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","Ablabesmyia monilis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576522,28577160","2","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","Ablabesmyia sp. BOLD:ACG3931"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573843","1","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia","Ablabesmyia sp. BOLD:ACT7851"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573453","1","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571914,28576356,28572056,28576538","4","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD:AAC0594"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573611,28573147","2","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD:AAL7315"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573805","1","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD:AAZ0144"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576898","1","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. BOLD:ACM6478"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577302","1","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus sp. SlikokOtu861"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573077,28573811,28573047,28573177","4","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia","Conchapelopia americana"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574953,28575367,28574827","3","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia","Conchapelopia sp. 4XL"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575011","1","Arthropoda","Insecta","Diptera","Chironomidae","Conchapelopia","Conchapelopia sp. BOLD:AAP8992"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572790,28572728","2","Arthropoda","Insecta","Diptera","Chironomidae","Constempellina","Constempellina brevicosta"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573457","1","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 15SG"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571940","1","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus tremulus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576544,28576218","2","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus","Cryptochironomus sp. BOLD:AAI6007"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576552,28576904,28575449,28576636,28576868,28576388,28576220,28575267,28576970,28577176","10","Arthropoda","Insecta","Diptera","Chironomidae","Dicrotendipes","Dicrotendipes modestus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576236,28576774","2","Arthropoda","Insecta","Diptera","Chironomidae","Glyptotendipes","Glyptotendipes cf. cauliginellus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576778,28576240,28576562,28576984","4","Arthropoda","Insecta","Diptera","Chironomidae","Lauterborniella","Lauterborniella agrayloides"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573853,28575509,28574789,28575137,28576410,28574831,28576372","7","Arthropoda","Insecta","Diptera","Chironomidae","Limnophyes","Limnophyes minimus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576938","1","Arthropoda","Insecta","Diptera","Chironomidae","Limnophyes","Limnophyes sp. BOLD:AAQ0626"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572818","1","Arthropoda","Insecta","Diptera","Chironomidae","Limnophyes","Limnophyes sp. SlikokOtu1705"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575039,28577314","2","Arthropoda","Insecta","Diptera","Chironomidae","Metriocnemus","Metriocnemus sp. 4ES"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572216,28573629","2","Arthropoda","Insecta","Diptera","Chironomidae","Metriocnemus","Metriocnemus  sp. BOLD:ACI3613"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576044","1","Arthropoda","Insecta","Diptera","Chironomidae","Micropsectra","Micropsectra subletteorum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573105","1","Arthropoda","Insecta","Diptera","Chironomidae","Monopelopia","Monopelopia tenuicalcar"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573509","1","Arthropoda","Insecta","Diptera","Chironomidae","Natarsia","Natarsia punctata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572536","1","Arthropoda","Insecta","Diptera","Chironomidae","Paraphaenocladius","Paraphaenocladius impensus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576916","1","Arthropoda","Insecta","Diptera","Chironomidae","Paratanytarsus","Paratanytarsus sp. BOLD:ACD0044"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572538","1","Arthropoda","Insecta","Diptera","Chironomidae","Paratanytarsus","Paratanytarsus sp. BOLD:ACR4469"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574799","1","Arthropoda","Insecta","Diptera","Chironomidae","Parochlus","Parochlus sp. BOLD:ACK4643"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576574","1","Arthropoda","Insecta","Diptera","Chironomidae","Phaenopsectra","Phaenopsectra punctipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576588,28576502","2","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum cultellatum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572676","1","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum sp. BOLD:AAC4537"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576586,28576500,28576918","3","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum sp. BOLD:AAM6206"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573769","1","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum sp. BOLD:AAN5344"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573835","1","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum sp. BOLD:ABV1223"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576590,28576798,28576674","3","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum","Polypedilum tritum"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576596","1","Arthropoda","Insecta","Diptera","Chironomidae","Psectrocladius","Psectrocladius fennicus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572834","1","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus","Rheocricotopus sp. BOLD:ACM7368"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576100","1","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus","Rheotanytarsus pentapoda"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576998,28576954,28574693,28576104","4","Arthropoda","Insecta","Diptera","Chironomidae","Smittia","Smittia sp. 16ES"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575946","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanypus","Tanypus punctipennis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573201,28577520,28577068,28577154,28576606,28576376,28574883,28576506","8","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus aigos"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577152","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus cf. dispar"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577332","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus mendax"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576508,28576608","2","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus recurvatus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573841,28576602","2","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus sp. BOLD:ABV9271"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573607","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus sp. BOLD:ABW2740"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575377,28576956,28575193","3","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus sp. BOLD:ACM9833"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576604","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus sp. BOLD:ACN6175"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577156","1","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus","Tanytarsus striatulus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576518","1","Arthropoda","Insecta","Diptera","Chironomidae","Xenochironomus","Xenochironomus xenolabis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576208,28576964,28576440,28576530,28577392,28576618,28576010,28576864,28577182,28575213","10","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAM6264"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576532","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:AAN5352"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577506","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:ACU6068"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572862","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:ADD0660"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572786","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD:ADR7982"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574701,28576354,28573489","3","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. SlikokOtu1314"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576534","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. SlikokOtu1335"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573745","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. SlikokOtu2161"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577076","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. SlikokOtu270"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573817,28573275","2","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:AAL7346"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573803","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:ACC3042"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576620,28576966,28576536,28577168,28576210,28576896,28573859","7","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:ACC9013"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576212","1","Arthropoda","Insecta","Diptera","Chironomidae","","Chironominae sp. BOLD:ACI3437"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573823","1","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:AAN5397"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573429","1","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:AAV6023"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577456","1","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:ACC1222"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573259","1","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:ACC2898"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572826,28572702","2","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:ACL6277"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572704","1","Arthropoda","Insecta","Diptera","Chironomidae","","Orthocladiinae sp. BOLD:ADC8193"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576600","1","Arthropoda","Insecta","Diptera","Chironomidae","","Tanypodinae sp. BOLD:ACX4854"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576624","1","Arthropoda","Insecta","Diptera","Chloropidae","Chlorops","Chlorops sp. TAW4"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572726","1","Arthropoda","Insecta","Diptera","Chloropidae","Conioscinella","Conioscinella sp. TAW3"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572220","1","Arthropoda","Insecta","Diptera","Chloropidae","Rhopalopterum","Rhopalopterum carbonarium"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572836,28573513,28572710","3","Arthropoda","Insecta","Diptera","Chloropidae","Rhopalopterum","Rhopalopterum soror"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572218","1","Arthropoda","Insecta","Diptera","Chloropidae","Rhopalopterum","Rhopalopterum sp. BOLD:ACI8642"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576194","1","Arthropoda","Insecta","Diptera","Chloropidae","Thaumatomyia","Thaumatomyia trifasciata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572092","1","Arthropoda","Insecta","Diptera","Clusiidae","Clusiodes","Clusiodes melanostomus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573777,28572482,28573693,28572046,28572346,28573635,28572232","7","Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes abserratus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573691","1","Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes sp. BOLD:AAB1098"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573725","1","Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes sp. SlikokOtu1256"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573799","1","Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes sp. SlikokOtu1817"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576366","1","Arthropoda","Insecta","Diptera","Culicidae","Culex","Culex territans"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573049,28572322,28574745","3","Arthropoda","Insecta","Diptera","Culicidae","Culiseta","Culiseta impatiens"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573861,28571896","2","Arthropoda","Insecta","Diptera","Culicidae","Culiseta","Culiseta morsitans"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572236,28573119,28572678,28573171,28572548,28573875,28573845,28571882,28572484,28572438,28572736,28573345,28577466,28573779,28573065,28573727,28573695,28575097,28573043,28573857,28573381,28574675,28573395,28576350,28573621,28572174,28575970,28572102,28572989,28577290,28572949,28573441,28575547,28573669,28572915,28573637","36","Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus communis"
